Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Introduced,Not defined,POINT,182.800,182.800,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,1828,1828,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,193.800,200.800,7.000,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,1938,2008,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,203.400,211.100,7.700,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,2034,2111,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,239.300,244.800,5.500,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,2393,2448,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,271.200,272.299,1.099,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,2712,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,272.300,273.200,0.900,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,2723,2732,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,295.900,297.800,1.900,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,2959,2978,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Removed,Not defined,POINT,303.300,303.300,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,3033,3033,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Introduced,Not defined,POINT,371.500,371.500,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,3715,3715,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,387.700,389.099,1.399,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,3877,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,389.100,398.900,9.800,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,3891,3989,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,402.100,403.400,1.300,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,4021,4034,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,438.000,442.000,4.000,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,4380,4420,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,488.300,489.800,1.500,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,4883,4898,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Removed,Not defined,POINT,492.400,492.400,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,4924,4924,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Introduced,Not defined,POINT,562.400,562.400,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,5624,5624,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,592.600,593.899,1.299,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,5926,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,593.900,594.300,0.400,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,5939,5943,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,608.400,608.800,0.400,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,6084,6088,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,617.300,617.800,0.500,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,6173,6178,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,672.200,673.599,1.399,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,6722,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,673.600,674.600,1.000,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,6736,6746,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Removed,Not defined,POINT,683.900,683.900,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,6839,6839,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Introduced,Not defined,POINT,751.300,751.300,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,7513,7513,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,786.000,787.199,1.199,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,7860,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,787.200,789.300,2.100,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,7872,7893,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,793.300,793.500,0.200,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,7933,7935,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,821.400,823.800,2.400,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,8214,8238,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,848.600,850.199,1.599,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,8486,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,850.200,851.400,1.200,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,8502,8514,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Removed,Not defined,POINT,872.600,872.600,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,8726,8726,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Introduced,Not defined,POINT,942.000,942.000,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,9420,9420,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,976.800,981.100,4.300,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,9768,9811,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,994.500,996.099,1.599,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,9945,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,996.100,996.900,0.800,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,9961,9969,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,998.300,999.400,1.100,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,9983,9994,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1040.500,1041.300,0.800,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,10405,10413,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s1_Removed,Not defined,POINT,1062.600,1062.600,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,10626,10626,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s2_Introduced,Not defined,POINT,1134.000,1134.000,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,11340,11340,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,1156.500,1159.299,2.799,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,11565,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1159.300,1160.500,1.200,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,11593,11605,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1175.400,1177.800,2.400,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,11754,11778,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1186.300,1188.000,1.700,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,11863,11880,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Approach,Not defined,STATE,1237.100,1239.999,2.899,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,12371,NA,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1240.000,1244.500,4.500,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,12400,12445,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,Investigation,Not defined,STATE,1252.400,1252.700,0.300,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,12524,12527,,,,
p6-240821-103616,2024-08-27 15:23:07.854,,Media file,player #1:p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,0.0,1072.100,1322.500,10.000,Subject,80.191,s2_Removed,Not defined,POINT,1254.900,1254.900,NA,p6-240821-103616\8_21_24_Hab_DisHab_P2C2-240821-081258_p6-240821-103616_Cam1.avi,12549,12549,,,,
